object_id,frame,t_sec,x,y
ghost_cyan,581,19.366666666666667,907,676
ghost_mag,581,19.366666666666667,597,282
pacman,582,19.4,826,219
ghost_red,582,19.4,958,1344
ghost_red,582,19.4,700,767
ghost_cyan,582,19.4,907,676
ghost_mag,582,19.4,595,278
pacman,583,19.433333333333334,829,912
ghost_red,583,19.433333333333334,959,1344
ghost_red,583,19.433333333333334,719,757
ghost_cyan,583,19.433333333333334,898,676
ghost_mag,583,19.433333333333334,595,268
pacman,584,19.466666666666665,829,892
ghost_red,584,19.466666666666665,959,1343
ghost_red,584,19.466666666666665,714,741
ghost_cyan,584,19.466666666666665,888,677
ghost_mag,584,19.466666666666665,594,248
pacman,585,19.5,826,181
ghost_red,585,19.5,959,1343
ghost_red,585,19.5,976,1358
ghost_cyan,585,19.5,883,677
ghost_mag,585,19.5,594,243
pacman,586,19.533333333333335,829,873
ghost_red,586,19.533333333333335,958,1344
ghost_red,586,19.533333333333335,705,716
ghost_cyan,586,19.533333333333335,869,676
ghost_mag,586,19.533333333333335,594,229
pacman,587,19.566666666666666,829,859
ghost_red,587,19.566666666666666,959,1344
ghost_red,587,19.566666666666666,708,696
ghost_cyan,587,19.566666666666666,853,679
ghost_mag,587,19.566666666666666,593,215
pacman,588,19.6,829,853
ghost_red,588,19.6,959,1343
ghost_red,588,19.6,725,705
ghost_cyan,588,19.6,848,679
ghost_mag,588,19.6,592,213
pacman,589,19.633333333333333,829,839
ghost_red,589,19.633333333333333,712,688
ghost_red,589,19.633333333333333,976,1358
ghost_cyan,589,19.633333333333333,833,679
ghost_mag,589,19.633333333333333,593,198
pacman,590,19.666666666666668,768,170
ghost_red,590,19.666666666666668,958,1344
ghost_red,590,19.666666666666668,721,657
ghost_cyan,590,19.666666666666668,828,669
ghost_mag,590,19.666666666666668,594,184
pacman,591,19.7,773,170
ghost_red,591,19.7,959,1344
ghost_red,591,19.7,724,660
ghost_cyan,591,19.7,829,665
ghost_mag,591,19.7,604,185
pacman,592,19.733333333333334,829,806
ghost_red,592,19.733333333333334,959,1343
ghost_red,592,19.733333333333334,976,1358
ghost_cyan,592,19.733333333333334,828,651
ghost_mag,592,19.733333333333334,610,184
pacman,593,19.766666666666666,829,782
ghost_red,593,19.766666666666666,959,1343
ghost_red,593,19.766666666666666,720,626
ghost_cyan,593,19.766666666666666,829,626
ghost_mag,593,19.766666666666666,635,185
pacman,594,19.8,811,170
ghost_red,594,19.8,958,1344
ghost_red,594,19.8,720,608
ghost_cyan,594,19.8,828,622
ghost_mag,594,19.8,642,185
pacman,595,19.833333333333332,829,768
ghost_red,595,19.833333333333332,959,1343
ghost_red,595,19.833333333333332,976,1359
ghost_cyan,595,19.833333333333332,829,612
ghost_mag,595,19.833333333333332,655,185
pacman,596,19.866666666666667,829,748
ghost_red,596,19.866666666666667,959,1343
ghost_red,596,19.866666666666667,725,575
ghost_cyan,596,19.866666666666667,829,592
ghost_mag,596,19.866666666666667,672,185
pacman,597,19.9,826,190
ghost_red,597,19.9,959,1343
ghost_red,597,19.9,726,570
ghost_cyan,597,19.9,829,588
ghost_mag,597,19.9,680,184
pacman,598,19.933333333333334,829,734
ghost_red,598,19.933333333333334,958,1344
ghost_red,598,19.933333333333334,725,560
ghost_cyan,598,19.933333333333334,829,578
ghost_mag,598,19.933333333333334,688,179
pacman,599,19.966666666666665,829,714
ghost_red,599,19.966666666666665,959,1343
ghost_red,599,19.966666666666665,710,546
ghost_cyan,599,19.966666666666665,828,559
ghost_mag,599,19.966666666666665,706,179
pacman,600,20.0,829,710
ghost_red,600,20.0,959,1343
ghost_red,600,20.0,677,568
ghost_cyan,600,20.0,828,555
ghost_mag,600,20.0,709,180
pacman,601,20.033333333333335,829,700
ghost_red,601,20.033333333333335,881,1346
ghost_red,601,20.033333333333335,681,561
ghost_cyan,601,20.033333333333335,828,544
ghost_mag,601,20.033333333333335,720,179
pacman,602,20.066666666666666,829,681
ghost_red,602,20.066666666666666,882,1345
ghost_red,602,20.066666666666666,666,560
ghost_cyan,602,20.066666666666666,828,526
ghost_mag,602,20.066666666666666,740,179
pacman,603,20.1,829,676
ghost_red,603,20.1,882,1345
ghost_red,603,20.1,657,561
ghost_cyan,603,20.1,828,521
ghost_mag,603,20.1,744,185
pacman,604,20.133333333333333,826,271
ghost_red,604,20.133333333333333,882,1345
ghost_red,604,20.133333333333333,651,569
ghost_cyan,604,20.133333333333333,828,510
ghost_mag,604,20.133333333333333,753,185
pacman,605,20.166666666666668,829,647
ghost_red,605,20.166666666666668,882,1345
ghost_red,605,20.166666666666668,631,559
ghost_cyan,605,20.166666666666668,829,491
ghost_mag,605,20.166666666666668,774,185
pacman,606,20.2,829,642
ghost_red,606,20.2,882,1345
ghost_red,606,20.2,626,569
ghost_cyan,606,20.2,828,487
ghost_mag,606,20.2,778,186
pacman,607,20.233333333333334,829,628
ghost_red,607,20.233333333333334,881,1346
ghost_red,607,20.233333333333334,609,559
ghost_cyan,607,20.233333333333334,827,470
ghost_mag,607,20.233333333333334,791,186
pacman,608,20.266666666666666,807,324
ghost_red,608,20.266666666666666,881,1346
ghost_red,608,20.266666666666666,612,549
ghost_cyan,608,20.266666666666666,827,455
ghost_mag,608,20.266666666666666,808,179
pacman,609,20.3,829,609
ghost_red,609,20.3,881,1346
ghost_red,609,20.3,898,1354
ghost_cyan,609,20.3,827,450
ghost_mag,609,20.3,813,178
pacman,610,20.333333333333332,829,595
ghost_red,610,20.333333333333332,881,1346
ghost_red,610,20.333333333333332,579,552
ghost_cyan,610,20.333333333333332,836,445
ghost_mag,610,20.333333333333332,828,181
